Date,Time,"Input Source","Output Destination","Job Information","Page Information",Pages,Sheets,"Job Status","Job Hierarchy","Job Number"
21/03/2024,9:12:05,"LPD:SPM-PCN-138:fransiska:Copy of Leadership Portfolio","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"    10","    10",Completed,,530d4eb8-e728-11ee-8000-080037af719a
21/03/2024,9:06:42,"LPD:SPM-PCN-138:fransiska:Copy of Leadership Portfolio","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     6","     6",Completed,,a00d4eb5-e727-11ee-8000-080037af719a
21/03/2024,9:03:03,"LPD:SPM-PCN-138:fransiska:Leadership Portfolio","Center Tray","1 Pages Up:1 Sided:PCL6","Color:A4:Plain:White
Black & White:A4:Plain:White","     6
     6","    12",Completed,,168d4eb2-e727-11ee-8000-080037af719a
21/03/2024,9:00:24,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - fatihah dan attin","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     5","     5",Completed,,c08d4eaf-e726-11ee-8000-080037af719a
21/03/2024,9:00:00,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - fatihah dan attin","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    10","     5",Completed,,ab8d4eac-e726-11ee-8000-080037af719a
21/03/2024,8:57:38,"HTTP:192.168.10.177:shaviera:Homestead_Member2023 (2).pdf","Center Tray","1 Sided:PDF",Color:A4:Plain:White,"     1","     1",Completed,,558d4ea9-e726-11ee-8000-080037af719a
21/03/2024,8:52:17,"LPD:TIMOTHY:natasya:Microsoft Word - PR - Anggota tubuh dan fungsinya","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,a10d4ea6-e725-11ee-8000-080037af719a
21/03/2024,8:50:16,"LPD:DESKTOP-LNEHTCS:shaviera:SPM Mascott Template Submission.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    44","    22",Completed,,2e8d4ea3-e725-11ee-8000-080037af719a
21/03/2024,8:47:18,"LPD:DESKTOP-LNEHTCS:shaviera:SPM Mascott Template Submission.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    50","    25",Completed,,ab0d4ea0-e724-11ee-8000-080037af719a
21/03/2024,8:42:16,"LPD:COE-00193:Johana:Planning Experiment 21 March 2024 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    20","    10",Completed,,e20d4e9d-e723-11ee-8000-080037af719a
21/03/2024,8:41:44,"LPD:SPM-NBK-022:Novita:Microsoft Word - 04_0096_02_4RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   288","   144",Completed,,c48d4e9a-e722-11ee-8000-080037af719a
21/03/2024,8:29:55,"LPD:SPM-NBK-022:Novita:Hasil Observasi Brandon - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    10","     5",Completed,,770d4e97-e722-11ee-8000-080037af719a
21/03/2024,8:21:01,"LPD:SPM-PCN-079:ratna:Microsoft Word - Soal Latihan Bahasa Inggris (1)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,418d4e94-e721-11ee-8000-080037af719a
21/03/2024,8:05:37,Scanner,"Center Tray","2 Sided","Black & White:A4:Plain:White","    54","    27",Completed,,c80d4e91-e71e-11ee-8000-080037af719a
21/03/2024,7:57:22,"LPD:SPM-PCN-138:julia:[Template] IN THIS MOMENT Lyrics - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,f48d4e8e-e71d-11ee-8000-080037af719a
21/03/2024,7:47:58,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    12","    12",Completed,,9c8d4e8b-e71c-11ee-8000-080037af719a
21/03/2024,7:46:15,Scanner,SMB:\\10.30.3.24\publicscan\img-321074526.pdf,PDF:JPEG,Color,"    12",,Completed,,4e8d4e88-e71c-11ee-8000-080037af719a
21/03/2024,7:44:27,"LPD:DESKTOP-LNEHTCS:shaviera:Microsoft Word - Document1","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,268d4e85-e71c-11ee-8000-080037af719a
21/03/2024,7:42:57,Scanner,SMB:\\10.30.3.24\publicscan\img-321074109.pdf,PDF:JPEG,Color,"    39",,Completed,,b50d4e82-e71b-11ee-8000-080037af719a
21/03/2024,7:40:01,"LPD:DESKTOP-LNEHTCS:shaviera:leadership portfolio - grade 10 - vanya sheryl katan.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     8","     8",Completed,,7a0d4e7f-e71b-11ee-8000-080037af719a
21/03/2024,7:38:21,"LPD:DESKTOP-LNEHTCS:shaviera:Leadership Notebook G8 (1).pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     5","     5",Completed,,490d4e7c-e71b-11ee-8000-080037af719a
21/03/2024,7:37:56,"LPD:SPM-PCN-138:julia:lyrics reach the stars aiko - Google Search","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,ee0d4e79-e71a-11ee-8000-080037af719a
21/03/2024,7:37:52,"LPD:DESKTOP-RBQLNKD:ola:Individual Research Report draft","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,da0d4e76-e71a-11ee-8000-080037af719a
21/03/2024,7:36:22,"LPD:DESKTOP-RBQLNKD:ola:Individual Research Report draft","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    17","     9",Completed,,cc0d4e73-e71a-11ee-8000-080037af719a
21/03/2024,7:29:56,"LPD:SPM-PCN:sharing:Leadership Notebook G8",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,240d4e70-e71a-11ee-8000-080037af719a
21/03/2024,7:17:22,"LPD:DESKTOP-Q1UEA5M:utami:print oke.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,510d4e6d-e718-11ee-8000-080037af719a
21/03/2024,7:17:21,"LPD:DESKTOP-Q1UEA5M:utami:Full page photo","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,4b8d4e6a-e718-11ee-8000-080037af719a
20/03/2024,15:03:14,LPD:DESKTOP-LNEHTCS:shaviera:APznzaahlvUOn6IOWKuVy5CeBGmtEgPLW5EaDF2...BZrGUQwgSvI1XQTsISbN6P,"Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     4","     4",Completed,,460d4e67-e690-11ee-8000-080037af719a
20/03/2024,15:01:54,LPD:DESKTOP-LNEHTCS:shaviera:APznzaYaWpCtSwS9IQ5rmaJ0jf09WIR_ykB6vGB...IYxKrIoIRzrteIA11EA67y,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     5","     3",Completed,,150d4e64-e690-11ee-8000-080037af719a
20/03/2024,15:01:31,LPD:DESKTOP-LNEHTCS:shaviera:APznzaYaWpCtSwS9IQ5rmaJ0jf09WIR_ykB6vGB...IYxKrIoIRzrteIA11EA67y,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     5","     3",Completed,,070d4e61-e690-11ee-8000-080037af719a
20/03/2024,14:56:23,"LPD:SPM-PCN-138:sharing:LATIHAN PERSIAPAN SAS GENAP - MATEMATIKA KELAS 6 _240320_104152.",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,578d4e5e-e68f-11ee-8000-080037af719a
20/03/2024,14:54:49,"LPD:SPM-PCN-138:sharing:LATIHAN PERSIAPAN SAS GENAP - MATEMATIKA KELAS 6 _240320_104152.",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,1f8d4e5b-e68f-11ee-8000-080037af719a
20/03/2024,14:46:33,"LPD:SPM-PCN-079:fany:Label Nama Rapot - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,f30d4e58-e68d-11ee-8000-080037af719a
20/03/2024,14:21:51,Scanner,SMB:\\10.30.3.24\ssprscan\img-320142137.pdf,PDF:JPEG,Color,"     2",,Completed,,7c8d4e55-e68a-11ee-8000-080037af719a
20/03/2024,13:59:58,"LPD:DESKTOP-LNEHTCS:shaviera:Standing Akrilik A4 (2).pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,718d4e52-e687-11ee-8000-080037af719a
20/03/2024,13:59:44,"LPD:DESKTOP-LNEHTCS:shaviera:Standing Akrilik A4 (1).pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,668d4e4f-e687-11ee-8000-080037af719a
20/03/2024,13:59:26,"LPD:DESKTOP-LNEHTCS:shaviera:Standing Akrilik A4.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,558d4e4c-e687-11ee-8000-080037af719a
20/03/2024,12:55:05,"LPD:SPM-NBK-022:Novita:Microsoft Word - 04_0096_01_5RP_AFP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   288","   144",Completed,,418d4e49-e67d-11ee-8000-080037af719a
20/03/2024,12:45:23,"LPD:DESKTOP-DM11OOE:SULI:Leadership notebook.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     7","     7",Completed,,dd0d4e46-e67c-11ee-8000-080037af719a
20/03/2024,11:38:53,"LPD:SPM-PCN-079:ratna:Elizabeth Hanna Suryana _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,bc0d4e43-e673-11ee-8000-080037af719a
20/03/2024,11:38:50,"LPD:SPM-PCN-079:ratna:Velicia Irawan _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,b68d4e40-e673-11ee-8000-080037af719a
20/03/2024,11:38:39,"LPD:SPM-PCN-079:ratna:Samudra Benaya Marhaendra _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,b20d4e3d-e673-11ee-8000-080037af719a
20/03/2024,11:38:26,"LPD:SPM-PCN-079:ratna:Miss Nutchariya Chantaraworakarn _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,ac8d4e3a-e673-11ee-8000-080037af719a
20/03/2024,11:38:23,"LPD:SPM-PCN-079:ratna:Ridzky Bagus Ramadhana _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,a70d4e37-e673-11ee-8000-080037af719a
20/03/2024,11:38:11,"LPD:SPM-PCN-079:ratna:Miranda Claire Dardo _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,a20d4e34-e673-11ee-8000-080037af719a
20/03/2024,11:37:39,"LPD:SPM-PCN-079:ratna:Kieran Dechen Handojo _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,750d4e31-e673-11ee-8000-080037af719a
20/03/2024,11:37:36,"LPD:SPM-PCN-079:ratna:Ken Saka Arnialdi Karta Atmadja _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,6e8d4e2e-e673-11ee-8000-080037af719a
20/03/2024,11:37:33,"LPD:SPM-PCN-079:ratna:Joey Nathaniel Subowo _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,680d4e2b-e673-11ee-8000-080037af719a
20/03/2024,11:36:29,"LPD:SPM-PCN-079:ratna:Joey Leong Jie Yee _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,620d4e28-e673-11ee-8000-080037af719a
20/03/2024,11:36:17,"LPD:SPM-PCN-079:ratna:Haven Wantouw _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,5d8d4e25-e673-11ee-8000-080037af719a
20/03/2024,11:36:04,"LPD:SPM-PCN-079:ratna:Joanne Adeeva Falaba _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,578d4e22-e673-11ee-8000-080037af719a
20/03/2024,11:36:01,"LPD:SPM-PCN-079:ratna:George Emmanuel Kartiko _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,518d4e1f-e673-11ee-8000-080037af719a
20/03/2024,11:35:50,"LPD:SPM-PCN-079:ratna:Gabriela Jade Elizabeth Whally-Whittle _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,4c0d4e1c-e673-11ee-8000-080037af719a
20/03/2024,11:35:38,"LPD:SPM-PCN-079:ratna:Freya Corelie Limanardja _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,458d4e19-e673-11ee-8000-080037af719a
20/03/2024,11:35:26,"LPD:SPM-PCN-079:ratna:Fico Theodore Gunawan _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,3f8d4e16-e673-11ee-8000-080037af719a
20/03/2024,11:30:26,"LPD:SPM-PCN-079:KATRINE:HR_Out of School Assignment Form_Pak Rachmat.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,f98d4e13-e670-11ee-8000-080037af719a
20/03/2024,11:30:22,"LPD:DESKTOP-RBQLNKD:ola:Sean Dante Behaviour Contract - 19 March 2024.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Color:A4:Plain:White
Black & White:A4:Plain:White","     1
     1","     2",Completed,,be8d4e10-e670-11ee-8000-080037af719a
20/03/2024,11:30:16,"LPD:DESKTOP-E6TPOVN:rangga ario:Mid Report 2023-2024 (Semester 2) - SMP 9 A - 03-20-2024 11-11.p","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    24","    12",Completed,,408d4e0d-e670-11ee-8000-080037af719a
20/03/2024,11:29:37,"LPD:COE-00193:Johana:Polymerisation Review 20 March 2024 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    40","    20",Completed,,d18d4e0a-e66f-11ee-8000-080037af719a
20/03/2024,11:28:32,"LPD:DESKTOP-E6TPOVN:rangga ario:Mid Report 2023-2024 (Semester 2) - SMP 7 A - 03-20-2024 10-48.p","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    96","    48",Completed,,790d4e07-e66e-11ee-8000-080037af719a
20/03/2024,11:25:56,"LPD:DESKTOP-E6TPOVN:NINA:Mid Report 2023-2024 (Semester 2) - SMP 7 A - 03-20-2024 10-48.p","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    96","    48",Completed,,be0d4e04-e66d-11ee-8000-080037af719a
20/03/2024,11:23:03,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3134_02_9RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   216","   108",Completed,,838d4e01-e66d-11ee-8000-080037af719a
20/03/2024,11:16:55,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3134_01_6RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   252","   126",Completed,,780d4dfe-e66d-11ee-8000-080037af719a
20/03/2024,11:07:11,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3130_02_7RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   360","   180",Completed,,5f0d4dfb-e66d-11ee-8000-080037af719a
20/03/2024,10:56:54,"LPD:SPM-PCN-079:ratna:Fico Theodore Gunawan _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,1b0d4df8-e66c-11ee-8000-080037af719a
20/03/2024,10:56:51,"LPD:SPM-PCN-079:ratna:Gabriela Jade Elizabeth Whally-Whittle _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,db8d4df5-e66b-11ee-8000-080037af719a
20/03/2024,10:56:48,"LPD:SPM-PCN-079:ratna:Freya Corelie Limanardja _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,d50d4df2-e66b-11ee-8000-080037af719a
20/03/2024,10:56:46,"LPD:SPM-PCN-079:ratna:Fico Theodore Gunawan _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,cd8d4def-e66b-11ee-8000-080037af719a
20/03/2024,10:56:41,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3130_01_10RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   396","   198",Completed,,ca0d4dec-e66b-11ee-8000-080037af719a
20/03/2024,10:42:00,"LPD:SPM-PCN-079:ratna:Cayden Jericho Thompson _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,c80d4de9-e66b-11ee-8000-080037af719a
20/03/2024,10:41:49,"LPD:SPM-PCN-079:ratna:Ayana Amabella Yanuarso _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,c20d4de6-e66b-11ee-8000-080037af719a
20/03/2024,10:41:11,"LPD:SPM-PCN-079:ratna:Adam Rizki Benzema _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,a98d4de3-e66b-11ee-8000-080037af719a
20/03/2024,10:40:59,"LPD:SPM-PCN-079:ratna:Amaira Maghia Setyaki _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,a40d4de0-e66b-11ee-8000-080037af719a
20/03/2024,10:40:46,"LPD:SPM-PCN-079:ratna:Aliya Laylaningrum Suganda _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,9c8d4ddd-e66b-11ee-8000-080037af719a
20/03/2024,10:40:34,"LPD:SPM-PCN-079:ratna:Ariendra Maghael Setyaki _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,960d4dda-e66b-11ee-8000-080037af719a
20/03/2024,10:40:20,"LPD:SPM-PCN-079:ratna:Abigail Janna Magalie Saiya _ Reports _ Cambridge.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,8d0d4dd7-e66b-11ee-8000-080037af719a
20/03/2024,10:38:45,"LPD:COE-00233-NINA:NINA:INHERITED CHANGE.docx.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    24","    12",Completed,,6e8d4dd4-e66a-11ee-8000-080037af719a
20/03/2024,10:38:06,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3126_02_INS_3RP.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    72","    36",Completed,,168d4dd1-e669-11ee-8000-080037af719a
20/03/2024,10:35:52,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3126_02_5RP.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   144","    72",Completed,,0a0d4dce-e669-11ee-8000-080037af719a
20/03/2024,10:31:41,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3126_01_INS_4RP.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    72","    36",Completed,,f90d4dcb-e668-11ee-8000-080037af719a
20/03/2024,10:29:44,"LPD:SPM-NBK-022:Novita:Microsoft Word - 3126_01_5RP.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   180","    90",Completed,,a40d4dc5-e668-11ee-8000-080037af719a
20/03/2024,10:20:09,"LPD:SPM-PCN:sharing:leadership portfolio - grade 10 - vanya sheryl katan",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,c08d4dc8-e668-11ee-8000-080037af719a
20/03/2024,10:18:07,"LPD:DESKTOP-DM11OOE:SULI:Leadership Notebook - Semester 2.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     4","     4",Completed,,6e8d4dc2-e668-11ee-8000-080037af719a
20/03/2024,10:17:30,"LPD:DESKTOP-DM11OOE:SULI:Leadership Notebook - Semester 2.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     3","     3",Completed,,5a8d4dbf-e668-11ee-8000-080037af719a
20/03/2024,10:14:35,"LPD:DESKTOP-RBQLNKD:ola:Cayden Leadership Portfolio.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     3","     3",Completed,,f30d4dbc-e667-11ee-8000-080037af719a
20/03/2024,10:12:39,"LPD:DESKTOP-RBQLNKD:ola:Cayden Leadership Portfolio.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     4","     4",Completed,,ac8d4db9-e667-11ee-8000-080037af719a
20/03/2024,10:08:07,"LPD:DESKTOP-RBQLNKD:ola:Benaya_s Leadership Portfolio.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     4","     4",Completed,,0b0d4db6-e667-11ee-8000-080037af719a
20/03/2024,10:05:29,"LPD:DESKTOP-RBQLNKD:ola:ledership pofolo teo (1).pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     7","     7",Completed,,ab0d4db3-e666-11ee-8000-080037af719a
20/03/2024,10:04:31,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - al-quran 2","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    30","    15",Completed,,708d4db0-e666-11ee-8000-080037af719a
20/03/2024,9:58:19,"LPD:DESKTOP-RBQLNKD:ola:Laura Leadership Portfolio (2).pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,ad8d4dad-e665-11ee-8000-080037af719a
20/03/2024,9:55:54,"LPD:DESKTOP-RBQLNKD:ola:Laura Leadership Portfolio (2).pdf","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     5","     5",Completed,,560d4daa-e665-11ee-8000-080037af719a
20/03/2024,9:53:09,Scanner,SMB:\\10.30.3.24\publicscan\img-320095303.pdf,PDF:MMR,"Black & White","     1",,Completed,,f80d4da7-e664-11ee-8000-080037af719a
20/03/2024,9:45:16,"LPD:DESKTOP-O4618MT:Zaid:Ramadhan NJIS.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"    13","    13","Completed with error(016-759):Auditron - Limit Reached",,cf8d4da4-e663-11ee-8000-080037af719a
20/03/2024,9:40:33,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,358d4da3-e663-11ee-8000-080037af719a
20/03/2024,9:39:09,"LPD:SPM-PCN-079:fany:Lebaran Diknas 2024.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,020d4da0-e663-11ee-8000-080037af719a
20/03/2024,9:28:15,"LPD:SPM-PCN-079:fany:Form Proposal Fieldtrip KG - Gr.2 - SERATAN.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,7b0d4d9d-e661-11ee-8000-080037af719a
20/03/2024,9:16:56,"LPD:SPM-PCN-138:Bayu:Leadership Portfolio - Niko","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     4","     4",Completed,,e48d4d9a-e65f-11ee-8000-080037af719a
20/03/2024,9:12:41,"LPD:ARIF:Arif:Leadership Portfolio - Niko","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     3","     3","Completed with error(016-759):Auditron - Limit Reached",,4a0d4d97-e65f-11ee-8000-080037af719a
20/03/2024,9:09:01,"LPD:COE-00193:Johana:Practice 1_ Fraction to Decimal to Percentage - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,cb0d4d94-e65e-11ee-8000-080037af719a
20/03/2024,8:51:10,"LPD:SPM-PCN-138:Bayu:Untitled document - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    50","    25",Completed,,1d0d4d91-e65c-11ee-8000-080037af719a
20/03/2024,8:47:44,"LPD:DESKTOP-82VJ65C:Kusnawati:20 March 2024 2D Shapes-Perimeter","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,cc0d4d8e-e65b-11ee-8000-080037af719a
